node_id;d+;d-;fc+;fc-;ft+;ft-;c+;c-;gr+;gr-;r+;r-;gi
501;0;5;0;1;0;1;140;0;0;3;0;5;0
502;0;3;0;1;0;1;18;0;0;2;0;3;0
503;0;6;0;2;0;2;254;0;0;3;0;6;0
504;0;6;0;1;0;1;356;0;0;3;0;6;0
505;0;18;0;3;0;3;199;0;0;5;0;19;0
506;9;11;9;2;0;2;694;0;1;4;9;11;0
507;0;15;0;1;0;1;69;0;0;6;0;15;0
508;0;6;0;1;0;1;293;0;0;4;0;6;0
509;0;8;0;3;0;2;183;0;0;3;0;8;0
510;31;7;30;2;1;2;256;0;2;3;31;7;1
511;0;5;0;1;0;1;217;0;0;3;0;5;0
512;7;6;7;1;0;1;363;0;1;3;7;6;0
513;0;12;0;1;0;1;43;0;0;5;0;12;0
514;0;7;0;1;0;1;101;0;0;5;0;8;0
515;0;2;0;1;0;1;241;0;0;2;0;2;0
516;0;1;0;1;0;0;0;0;0;1;0;1;0
517;0;6;0;1;0;1;70;0;0;3;0;6;0
518;0;11;0;1;0;1;65;0;0;5;0;12;0
519;0;8;0;1;0;1;34;0;0;4;0;8;0
520;0;3;0;1;0;1;80;0;0;2;0;3;0
521;0;3;0;1;0;1;223;0;0;3;0;3;0
522;0;1;0;1;0;0;0;0;0;1;0;1;0
523;0;6;0;1;0;1;220;0;0;3;0;6;0
524;0;4;0;1;0;1;345;0;0;3;0;4;0
525;0;8;0;1;0;1;384;0;0;4;0;8;0
526;0;5;0;1;0;1;659;0;0;4;0;5;0
527;2;9;2;2;0;2;477;0;1;4;2;9;0
528;0;9;0;1;0;1;720;0;0;6;0;10;0
529;0;4;0;1;0;1;29;0;0;4;0;4;0
530;0;4;0;1;0;1;264;0;0;3;0;4;0
531;0;9;0;1;0;1;538;0;0;4;0;9;0
532;0;2;0;1;0;1;142;0;0;2;0;2;0
533;0;29;0;2;0;2;422;0;0;7;0;29;0
534;0;7;0;2;0;2;51;0;0;5;0;8;0
535;0;3;0;1;0;1;281;0;0;2;0;3;0
536;0;3;0;1;0;1;102;0;0;2;0;3;0
537;0;6;0;1;0;1;9;0;0;4;0;6;0
538;0;4;0;1;0;1;118;0;0;3;0;4;0
539;0;7;0;1;0;1;98;0;0;5;0;7;0
540;0;4;0;1;0;1;537;0;0;3;0;4;0
541;0;14;0;1;0;1;17;0;0;5;0;14;0
542;0;4;0;1;0;1;125;0;0;4;0;4;0
543;28;3;26;1;1;1;802;1;2;3;28;3;1
544;0;8;0;1;0;1;96;0;0;4;0;8;0
545;0;2;0;1;0;1;59;0;0;2;0;2;0
546;0;1;0;1;0;0;0;0;0;1;0;1;0
547;0;13;0;2;0;2;341;0;0;5;0;13;0
548;0;8;0;1;0;1;286;0;0;4;0;8;0
549;0;10;0;1;0;1;75;0;0;6;0;10;0
550;23;7;23;1;0;1;373;0;1;4;23;7;0
551;0;51;0;3;0;3;528;0;0;7;0;51;0
552;0;9;0;1;0;1;122;0;0;4;0;9;0
553;0;2;0;1;0;1;58;0;0;2;0;2;0
554;0;10;0;1;0;1;20;0;0;5;0;10;0
555;147;1;11;1;4;0;0;40;5;1;147;1;4
556;0;11;0;1;0;1;341;0;0;5;0;11;0
557;0;11;0;2;0;2;632;0;0;5;0;11;0
558;0;0;0;0;0;0;0;0;0;0;0;0;0
559;0;3;0;1;0;1;139;0;0;3;0;3;0
560;0;9;0;1;0;1;79;0;0;5;0;9;0
561;0;3;0;1;0;1;88;0;0;3;0;3;0
562;0;3;0;1;0;1;219;0;0;2;0;3;0
563;15;3;15;2;0;1;92;0;1;2;15;3;0
564;0;2;0;1;0;1;17;0;0;2;0;2;0
565;0;7;0;1;0;1;86;0;0;5;0;8;0
566;0;3;0;1;0;1;44;0;0;3;0;3;0
567;0;4;0;1;0;1;78;0;0;3;0;4;0
568;0;5;0;1;0;1;323;0;0;3;0;5;0
569;0;12;0;1;0;1;78;0;0;5;0;12;0
570;0;8;0;1;0;1;222;0;0;4;0;9;0
571;0;7;0;1;0;1;121;0;0;4;0;7;0
572;9;4;9;2;0;1;500;0;1;2;9;4;0
573;0;2;0;1;0;1;18;0;0;2;0;2;0
574;0;3;0;1;0;1;132;0;0;3;0;3;0
575;0;2;0;1;0;1;134;0;0;2;0;2;0
576;0;3;0;1;0;1;34;0;0;2;0;3;0
577;0;3;0;1;0;1;13;0;0;2;0;3;0
578;0;3;0;1;0;1;103;0;0;2;0;3;0
579;0;7;0;1;0;1;253;0;0;4;0;7;0
580;0;5;0;1;0;1;179;0;0;4;0;5;0
581;0;3;0;1;0;1;920;0;0;3;0;3;0
582;0;13;0;2;0;2;256;0;0;3;0;13;0
583;0;6;0;1;0;1;66;0;0;4;0;6;0
584;0;17;0;1;0;1;762;0;0;5;0;17;0
585;0;1;0;1;0;0;0;0;0;1;0;1;0
586;0;10;0;1;0;1;225;0;0;5;0;10;0
587;0;12;0;1;0;1;88;0;0;4;0;12;0
588;0;4;0;1;0;1;780;0;0;2;0;4;0
589;0;9;0;1;0;1;1044;0;0;5;0;10;0
590;0;8;0;1;0;1;371;0;0;5;0;8;0
591;0;3;0;1;0;1;61;0;0;2;0;3;0
592;0;9;0;1;0;1;104;0;0;4;0;9;0
593;1;9;1;2;0;2;136;0;1;3;1;9;0
594;0;7;0;2;0;2;62;0;0;3;0;7;0
595;21;7;21;2;0;2;674;0;1;3;21;7;0
596;0;5;0;1;0;1;54;0;0;4;0;5;0
597;0;5;0;1;0;1;34;0;0;4;0;5;0
598;0;7;0;2;0;2;310;0;0;4;0;7;0
599;0;5;0;1;0;1;900;0;0;3;0;5;0
600;0;0;0;0;0;0;0;0;0;0;0;0;0
601;0;13;0;2;0;2;661;0;0;4;0;13;0
602;0;2;0;1;0;1;79;0;0;2;0;2;0
603;0;5;0;1;0;1;51;0;0;3;0;5;0
604;0;18;0;1;0;1;373;0;0;7;0;19;0
605;0;9;0;1;0;1;70;0;0;6;0;9;0
606;0;17;0;1;0;1;21;0;0;6;0;17;0
607;0;1;0;1;0;0;0;0;0;1;0;1;0
608;0;2;0;1;0;1;71;0;0;2;0;2;0
609;0;15;0;1;0;1;15;0;0;8;0;15;0
610;0;5;0;1;0;1;1086;0;0;3;0;5;0
611;0;6;0;1;0;1;10;0;0;4;0;7;0
612;0;5;0;1;0;1;171;0;0;3;0;5;0
613;0;8;0;2;0;2;380;0;0;4;0;8;0
614;0;7;0;1;0;1;293;0;0;4;0;7;0
615;1;15;1;2;0;2;47;0;1;6;1;15;0
616;0;7;0;2;0;2;267;0;0;3;0;7;0
617;0;3;0;1;0;1;57;0;0;3;0;3;0
618;0;2;0;2;0;0;0;0;0;1;0;2;0
619;0;10;0;1;0;1;72;0;0;5;0;10;0
620;0;11;0;1;0;1;83;0;0;4;0;11;0
621;1;8;1;2;0;1;320;0;1;3;1;8;0
622;0;6;0;1;0;1;13;0;0;4;0;6;0
623;0;4;0;1;0;1;581;0;0;3;0;4;0
624;0;8;0;1;0;1;85;0;0;5;0;8;0
625;0;4;0;2;0;1;177;0;0;3;0;4;0
626;0;7;0;1;0;1;91;0;0;4;0;8;0
627;0;1;0;1;0;0;0;0;0;1;0;1;0
628;0;6;0;1;0;1;169;0;0;3;0;6;0
629;0;6;0;3;0;2;573;0;0;2;0;6;0
630;0;11;0;2;0;2;173;0;0;4;0;11;0
631;0;4;0;2;0;1;163;0;0;2;0;4;0
632;0;3;0;2;0;1;73;0;0;2;0;3;0
633;0;7;0;2;0;2;477;0;0;3;0;7;0
634;0;1;0;1;0;0;0;0;0;1;0;1;0
635;0;1;0;1;0;0;0;0;0;1;0;1;0
636;0;5;0;1;0;1;220;0;0;3;0;5;0
637;0;8;0;2;0;2;171;0;0;3;0;8;0
638;0;5;0;1;0;1;29;0;0;3;0;5;0
639;0;3;0;1;0;1;246;0;0;2;0;3;0
640;0;2;0;1;0;1;16;0;0;2;0;2;0
641;0;7;0;1;0;1;16;0;0;5;0;7;0
642;0;3;0;1;0;1;325;0;0;2;0;3;0
643;0;4;0;1;0;1;298;0;0;3;0;4;0
644;0;23;0;1;0;1;250;0;0;7;0;23;0
645;6;9;6;2;0;1;329;0;1;5;6;9;0
646;0;6;0;1;0;1;74;0;0;5;0;6;0
647;0;16;0;2;0;2;242;0;0;5;0;17;0
648;11;8;11;2;0;2;732;0;1;3;11;9;0
649;0;12;0;2;0;2;375;0;0;4;0;13;0
650;0;1;0;1;0;0;0;0;0;1;0;1;0
651;0;8;0;1;0;1;751;0;0;4;0;8;0
652;0;12;0;2;0;2;131;0;0;5;0;13;0
653;0;1;0;1;0;0;0;0;0;1;0;1;0
654;0;7;0;1;0;1;125;0;0;6;0;7;0
655;0;4;0;1;0;1;564;0;0;4;0;4;0
656;0;4;0;1;0;1;410;0;0;3;0;4;0
657;263;1;26;1;10;0;0;42;4;1;271;1;7
658;0;4;0;1;0;1;463;0;0;3;0;4;0
659;16;6;16;2;0;1;1086;0;1;3;16;6;0
660;0;1;0;1;0;0;0;0;0;1;0;1;0
661;0;6;0;1;0;1;120;0;0;3;0;6;0
662;0;6;0;1;0;1;402;0;0;4;0;6;0
663;0;22;0;2;0;2;875;0;0;5;0;24;0
664;0;10;0;1;0;1;302;0;0;5;0;11;0
665;0;3;0;1;0;1;50;0;0;3;0;3;0
666;0;14;0;1;0;1;265;0;0;6;0;14;0
667;11;6;11;2;0;1;245;0;1;3;11;6;0
668;0;1;0;1;0;0;0;0;0;1;0;1;0
669;0;3;0;1;0;1;29;0;0;2;0;3;0
670;0;4;0;1;0;1;342;0;0;3;0;4;0
671;0;4;0;1;0;1;403;0;0;3;0;4;0
672;0;8;0;1;0;1;368;0;0;4;0;8;0
673;0;8;0;1;0;1;64;0;0;4;0;8;0
674;0;2;0;1;0;1;285;0;0;2;0;2;0
675;0;3;0;1;0;1;11;0;0;2;0;3;0
676;0;1;0;1;0;0;0;0;0;1;0;1;0
677;9;6;9;2;0;2;269;0;1;3;9;6;0
678;0;3;0;1;0;1;144;0;0;2;0;3;0
679;0;6;0;1;0;1;316;0;0;5;0;6;0
680;0;8;0;1;0;1;76;0;0;4;0;8;0
681;0;1;0;1;0;0;0;0;0;1;0;1;0
682;0;1;0;1;0;0;0;0;0;1;0;1;0
683;0;5;0;1;0;1;180;0;0;3;0;5;0
684;0;2;0;1;0;1;77;0;0;2;0;2;0
685;0;2;0;1;0;1;34;0;0;2;0;2;0
686;0;7;0;1;0;1;404;0;0;3;0;7;0
687;0;10;0;2;0;2;414;0;0;4;0;10;0
688;0;11;0;1;0;1;227;0;0;4;0;11;0
689;0;0;0;0;0;0;0;0;0;0;0;0;0
690;0;3;0;1;0;1;38;0;0;2;0;3;0
691;4;2;4;1;0;1;128;0;1;2;4;2;0
692;13;3;9;2;2;1;25;1;2;2;13;3;1
693;0;8;0;1;0;1;4;0;0;5;0;9;0
694;0;6;0;2;0;1;91;0;0;3;0;6;0
695;0;3;0;1;0;1;47;0;0;3;0;3;0
696;0;1;0;1;0;0;0;0;0;1;0;1;0
697;0;1;0;1;0;0;0;0;0;1;0;1;0
698;0;12;0;2;0;2;471;0;0;4;0;12;0
699;0;6;0;1;0;1;130;0;0;3;0;6;0
700;0;7;0;1;0;1;21;0;0;4;0;7;0
701;0;5;0;1;0;1;88;0;0;4;0;5;0
702;6;3;6;1;0;1;212;0;1;2;6;3;0
703;6;6;6;2;0;1;312;0;1;3;6;6;0
704;0;1;0;1;0;0;0;0;0;1;0;1;0
705;0;4;0;1;0;1;247;0;0;3;0;4;0
706;0;4;0;1;0;1;84;0;0;3;0;4;0
707;0;1;0;1;0;0;0;0;0;1;0;1;0
709;0;0;0;0;0;0;0;0;0;0;0;0;0
710;0;4;0;1;0;1;191;0;0;3;0;4;0
711;0;4;0;1;0;1;951;0;0;3;0;4;0
712;0;17;0;1;0;1;67;0;0;5;0;17;0
713;0;2;0;1;0;1;35;0;0;2;0;2;0
714;0;3;0;1;0;1;336;0;0;3;0;3;0
715;0;14;0;1;0;1;30;0;0;6;0;14;0
716;0;3;0;1;0;1;284;0;0;2;0;3;0
717;0;6;0;1;0;1;195;0;0;3;0;6;0
718;15;4;15;1;0;1;410;0;1;2;15;4;0
719;0;3;0;1;0;1;62;0;0;2;0;3;0
720;0;1;0;1;0;0;0;0;0;1;0;1;0
721;0;5;0;1;0;1;173;0;0;4;0;5;0
722;22;7;22;2;0;2;651;0;1;4;22;7;0
723;0;14;0;1;0;1;117;0;0;5;0;14;0
724;0;7;0;1;0;1;182;0;0;4;0;7;0
725;1;6;1;1;0;1;98;0;1;3;1;6;0
726;0;2;0;1;0;1;37;0;0;2;0;2;0
727;0;1;0;1;0;0;0;0;0;1;0;1;0
728;0;11;0;2;0;2;1023;0;0;4;0;11;0
729;0;4;0;1;0;1;204;0;0;3;0;4;0
730;0;5;0;1;0;1;126;0;0;3;0;5;0
731;0;5;0;1;0;1;207;0;0;3;0;5;0
732;0;4;0;1;0;1;51;0;0;4;0;4;0
733;1;50;1;2;0;1;721;0;1;8;1;51;0
734;0;5;0;2;0;2;348;0;0;2;0;6;0
735;0;3;0;1;0;1;8;0;0;2;0;3;0
736;0;4;0;1;0;1;123;0;0;3;0;4;0
737;0;13;0;2;0;2;248;0;0;4;0;13;0
738;0;5;0;1;0;1;209;0;0;3;0;5;0
739;0;3;0;1;0;1;9;0;0;2;0;3;0
740;0;5;0;1;0;1;111;0;0;3;0;5;0
741;0;9;0;1;0;1;32;0;0;4;0;9;0
742;0;6;0;1;0;1;733;0;0;4;0;6;0
743;0;4;0;1;0;1;405;0;0;3;0;4;0
744;0;5;0;1;0;1;18;0;0;5;0;6;0
745;0;7;0;1;0;1;53;0;0;4;0;7;0
746;0;4;0;1;0;1;120;0;0;4;0;5;0
747;0;6;0;1;0;1;54;0;0;6;0;7;0
748;0;7;0;1;0;1;138;0;0;3;0;7;0
749;0;10;0;1;0;1;8;0;0;5;0;10;0
750;0;1;0;1;0;0;0;0;0;1;0;1;0
751;0;3;0;1;0;1;217;0;0;2;0;3;0
752;0;3;0;1;0;1;13;0;0;2;0;3;0
753;11;2;11;1;0;1;153;0;1;2;11;2;0
754;3;7;3;2;0;2;2269;0;1;3;3;7;0
755;0;2;0;1;0;1;32;0;0;2;0;2;0
756;0;1;0;1;0;0;0;0;0;1;0;1;0
757;0;17;0;1;0;1;177;0;0;6;0;18;0
758;0;3;0;1;0;1;77;0;0;2;0;3;0
759;0;9;0;1;0;1;495;0;0;5;0;9;0
760;0;7;0;1;0;1;146;0;0;3;0;7;0
761;0;5;0;1;0;1;284;0;0;3;0;5;0
762;0;4;0;1;0;1;149;0;0;3;0;4;0
763;0;6;0;2;0;1;384;0;0;3;0;6;0
764;0;3;0;1;0;1;66;0;0;2;0;3;0
765;0;7;0;1;0;1;430;0;0;3;0;7;0
766;0;6;0;2;0;1;288;0;0;3;0;6;0
767;0;4;0;1;0;1;221;0;0;3;0;4;0
768;0;2;0;1;0;1;25;0;0;2;0;2;0
769;0;3;0;1;0;1;119;0;0;3;0;3;0
770;0;3;0;1;0;1;58;0;0;2;0;3;0
771;0;3;0;1;0;1;159;0;0;2;0;3;0
772;0;8;0;1;0;1;15;0;0;4;0;8;0
773;0;4;0;1;0;1;586;0;0;3;0;4;0
774;0;21;0;2;0;2;343;0;0;6;0;21;0
775;0;4;0;1;0;1;63;0;0;4;0;4;0
776;0;4;0;1;0;1;291;0;0;3;0;4;0
777;0;4;0;1;0;1;49;0;0;3;0;4;0
778;0;16;0;1;0;1;187;0;0;8;0;16;0
779;0;6;0;1;0;1;48;0;0;4;0;6;0
780;0;2;0;1;0;1;87;0;0;2;0;2;0
781;0;1;0;1;0;0;0;0;0;1;0;1;0
782;28;3;16;2;4;1;100;3;2;2;28;3;2
784;0;5;0;1;0;1;213;0;0;3;0;5;0
785;0;10;0;2;0;2;411;0;0;4;0;10;0
786;0;4;0;1;0;1;88;0;0;3;0;4;0
787;0;17;0;2;0;2;326;0;0;6;0;17;0
788;0;5;0;1;0;1;54;0;0;5;0;5;0
789;0;3;0;1;0;1;788;0;0;3;0;3;0
790;0;2;0;1;0;1;88;0;0;2;0;2;0
791;0;5;0;1;0;1;45;0;0;3;0;5;0
792;0;1;0;1;0;0;0;0;0;1;0;1;0
793;0;17;0;2;0;2;1335;0;0;4;0;17;0
794;0;4;0;2;0;1;171;0;0;2;0;4;0
795;0;9;0;1;0;1;207;0;0;4;0;9;0
796;0;6;0;1;0;1;101;0;0;3;0;6;0
797;0;2;0;1;0;1;54;0;0;2;0;2;0
798;0;8;0;1;0;1;135;0;0;3;0;8;0
799;0;5;0;1;0;1;318;0;0;4;0;5;0
800;0;22;0;1;0;1;126;0;0;10;0;23;0
801;0;7;0;1;0;1;133;0;0;5;0;7;0
802;1;21;1;4;0;4;1656;0;1;4;1;21;0
803;0;0;0;0;0;0;0;0;0;0;0;0;0
804;0;4;0;1;0;1;212;0;0;4;0;4;0
805;0;6;0;1;0;1;230;0;0;3;0;6;0
806;0;3;0;1;0;1;46;0;0;2;0;3;0
807;0;5;0;2;0;2;640;0;0;2;0;5;0
808;0;16;0;2;0;2;1135;0;0;5;0;16;0
809;0;2;0;1;0;1;156;0;0;2;0;2;0
810;0;2;0;2;0;0;0;0;0;1;0;2;0
811;0;20;0;2;0;2;1560;0;0;5;0;21;0
812;0;1;0;1;0;0;0;0;0;1;0;1;0
813;0;1;0;1;0;0;0;0;0;1;0;1;0
814;0;3;0;1;0;1;129;0;0;3;0;3;0
815;0;1;0;1;0;0;0;0;0;1;0;1;0
816;0;3;0;1;0;1;217;0;0;2;0;3;0
817;0;7;0;1;0;1;640;0;0;4;0;7;0
818;0;9;0;2;0;1;550;0;0;4;0;9;0
819;5;3;5;1;0;1;628;0;1;3;5;3;0
820;0;8;0;1;0;1;240;0;0;4;0;8;0
821;0;3;0;1;0;1;267;0;0;3;0;3;0
822;0;5;0;1;0;1;325;0;0;4;0;5;0
823;94;1;15;1;2;0;0;11;3;1;94;1;2
824;0;2;0;1;0;1;10;0;0;2;0;2;0
825;0;5;0;1;0;1;67;0;0;4;0;5;0
826;0;4;0;1;0;1;119;0;0;3;0;5;0
827;0;6;0;1;0;1;12;0;0;4;0;6;0
828;0;3;0;1;0;1;94;0;0;2;0;3;0
829;0;5;0;1;0;1;36;0;0;3;0;5;0
830;0;9;0;1;0;1;40;0;0;5;0;9;0
831;0;8;0;2;0;2;69;0;0;4;0;8;0
832;0;6;0;1;0;1;13;0;0;4;0;6;0
833;6;1;6;1;0;0;0;0;1;1;6;1;0
834;0;13;0;1;0;1;34;0;0;5;0;14;0
835;0;3;0;1;0;1;35;0;0;2;0;3;0
836;0;1;0;1;0;0;0;0;0;1;0;1;0
837;0;3;0;1;0;1;66;0;0;3;0;3;0
838;0;1;0;1;0;0;0;0;0;1;0;1;0
839;0;2;0;2;0;0;0;0;0;1;0;2;0
840;0;7;0;1;0;1;251;0;0;5;0;7;0
841;0;1;0;1;0;0;0;0;0;1;0;1;0
842;0;2;0;1;0;1;37;0;0;2;0;2;0
843;0;1;0;1;0;0;0;0;0;1;0;1;0
844;34;3;12;2;5;1;33;8;2;2;34;3;3
845;0;9;0;2;0;2;399;0;0;5;0;11;0
846;0;2;0;1;0;1;54;0;0;2;0;2;0
847;0;23;0;1;0;1;31;0;0;6;0;23;0
848;0;4;0;1;0;1;186;0;0;3;0;4;0
849;0;9;0;1;0;1;21;0;0;5;0;9;0
850;2;9;2;2;0;2;148;0;1;4;2;9;0
851;0;5;0;1;0;1;38;0;0;3;0;5;0
852;0;2;0;1;0;1;67;0;0;2;0;2;0
853;0;7;0;2;0;2;524;0;0;3;0;7;0
854;5;6;5;2;0;2;389;0;1;3;5;6;0
855;0;14;0;2;0;2;207;0;0;5;0;14;0
856;57;4;25;2;7;2;55;11;2;2;57;4;3
857;0;1;0;1;0;0;0;0;0;1;0;1;0
858;0;3;0;1;0;1;98;0;0;3;0;3;0
859;0;6;0;2;0;2;312;0;0;5;0;7;0
860;0;7;0;1;0;1;1950;0;0;4;0;7;0
861;0;1;0;1;0;0;0;0;0;1;0;1;0
862;1;1;1;1;0;0;0;0;1;1;1;1;0
863;0;5;0;1;0;1;242;0;0;3;0;5;0
864;0;24;0;2;0;2;440;0;0;6;0;24;0
865;0;4;0;1;0;1;829;0;0;3;0;4;0
866;0;1;0;1;0;0;0;0;0;1;0;1;0
867;0;8;0;1;0;1;294;0;0;4;0;8;0
868;0;6;0;1;0;1;66;0;0;3;0;6;0
869;0;3;0;1;0;1;204;0;0;2;0;3;0
870;0;3;0;1;0;1;99;0;0;2;0;3;0
871;0;8;0;1;0;1;237;0;0;5;0;8;0
872;0;3;0;1;0;1;74;0;0;3;0;3;0
873;3;6;3;2;0;2;207;0;1;4;3;6;0
874;0;3;0;1;0;1;38;0;0;2;0;3;0
875;0;5;0;1;0;1;236;0;0;3;0;5;0
876;0;6;0;1;0;1;260;0;0;3;0;7;0
877;0;6;0;1;0;1;141;0;0;4;0;6;0
878;8;1;7;1;1;0;0;0;2;1;8;1;1
879;0;4;0;1;0;1;202;0;0;4;0;4;0
880;0;3;0;1;0;1;223;0;0;2;0;3;0
881;0;3;0;1;0;1;359;0;0;3;0;3;0
882;0;4;0;1;0;1;22;0;0;4;0;4;0
883;0;2;0;1;0;1;62;0;0;2;0;2;0
884;0;0;0;0;0;0;0;0;0;0;0;0;0
885;0;2;0;1;0;1;80;0;0;2;0;2;0
886;0;15;0;1;0;1;25;0;0;5;0;15;0
887;0;3;0;1;0;1;11;0;0;2;0;3;0
888;0;3;0;1;0;1;18;0;0;3;0;3;0
889;3;8;3;3;0;2;619;0;1;3;3;8;0
890;14;10;14;3;0;3;473;0;1;3;14;10;0
891;0;3;0;1;0;1;145;0;0;2;0;3;0
892;0;3;0;1;0;1;499;0;0;2;0;3;0
893;0;11;0;1;0;1;374;0;0;4;0;11;0
894;0;6;0;2;0;2;469;0;0;2;0;6;0
895;0;2;0;1;0;1;31;0;0;2;0;2;0
896;0;9;0;2;0;2;169;0;0;4;0;10;0
897;0;6;0;1;0;1;295;0;0;4;0;6;0
898;0;6;0;1;0;1;335;0;0;3;0;6;0
899;0;3;0;1;0;1;111;0;0;2;0;3;0
900;0;13;0;1;0;1;33;0;0;6;0;13;0
901;57;2;16;2;4;0;0;8;3;1;57;2;3
902;0;3;0;1;0;1;25;0;0;2;0;3;0
903;0;3;0;1;0;1;129;0;0;3;0;3;0
904;0;4;0;1;0;1;345;0;0;4;0;4;0
905;0;2;0;1;0;1;16;0;0;2;0;2;0
906;0;2;0;1;0;1;36;0;0;2;0;2;0
907;0;2;0;1;0;1;34;0;0;2;0;2;0
908;0;1;0;1;0;0;0;0;0;1;0;1;0
909;0;3;0;2;0;1;48;0;0;2;0;3;0
910;0;3;0;2;0;1;0;0;0;2;0;3;0
911;1;3;1;1;0;1;1091;0;1;3;1;3;0
912;0;3;0;1;0;1;172;0;0;3;0;3;0
913;1;2;1;1;0;1;166;0;1;2;1;2;0
914;0;5;0;2;0;1;104;0;0;3;0;5;0
915;0;3;0;2;0;1;341;0;0;2;0;3;0
916;0;5;0;1;0;1;415;0;0;3;0;5;0
917;0;10;0;1;0;1;59;0;0;4;0;10;0
918;0;5;0;1;0;1;21;0;0;4;0;5;0
919;0;2;0;1;0;1;175;0;0;2;0;2;0
920;0;5;0;1;0;1;145;0;0;3;0;5;0
921;0;2;0;1;0;1;29;0;0;2;0;2;0
922;4;10;4;2;0;2;428;0;1;4;4;11;0
923;1;6;1;2;0;2;180;0;1;2;1;6;0
924;0;8;0;1;0;1;224;0;0;4;0;9;0
925;0;11;0;2;0;2;515;0;0;4;0;11;0
926;0;7;0;1;0;1;769;0;0;3;0;7;0
927;0;11;0;1;0;1;142;0;0;5;0;11;0
928;0;4;0;1;0;1;56;0;0;4;0;4;0
929;13;13;13;2;0;2;347;0;1;4;13;13;0
930;4;2;4;1;0;1;89;0;1;2;4;2;0
931;0;3;0;1;0;1;215;0;0;2;0;3;0
932;22;2;22;1;0;1;59;0;1;2;22;2;0
933;0;7;0;1;0;1;404;0;0;4;0;7;0
934;0;22;0;3;0;3;729;0;0;5;0;22;0
935;0;3;0;1;0;1;130;0;0;2;0;3;0
936;0;5;0;2;0;2;101;0;0;3;0;6;0
937;0;0;0;0;0;0;0;0;0;0;0;0;0
938;0;1;0;1;0;0;0;0;0;1;0;1;0
939;0;5;0;1;0;1;255;0;0;3;0;5;0
940;0;1;0;1;0;0;0;0;0;1;0;1;0
941;0;4;0;1;0;1;649;0;0;3;0;4;0
942;0;7;0;2;0;2;44;0;0;4;0;7;0
943;0;4;0;1;0;1;220;0;0;3;0;4;0
944;0;9;0;2;0;1;55;0;0;4;0;9;0
945;0;1;0;1;0;0;0;0;0;1;0;1;0
946;0;6;0;1;0;1;170;0;0;3;0;6;0
947;0;3;0;1;0;1;112;0;0;2;0;3;0
948;0;3;0;1;0;1;24;0;0;3;0;3;0
949;2;5;2;2;0;1;180;0;1;3;2;5;0
950;0;3;0;1;0;1;441;0;0;2;0;3;0
951;0;10;0;1;0;1;94;0;0;5;0;10;0
952;0;10;0;1;0;1;150;0;0;6;0;10;0
953;0;3;0;1;0;1;98;0;0;3;0;3;0
954;0;1;0;1;0;0;0;0;0;1;0;1;0
955;0;6;0;1;0;1;296;0;0;4;0;6;0
956;0;5;0;1;0;1;476;0;0;4;0;5;0
957;0;3;0;2;0;2;604;0;0;2;0;4;0
958;0;19;0;2;0;2;28;0;0;5;0;19;0
959;0;4;0;1;0;1;103;0;0;3;0;4;0
960;0;5;0;1;0;1;50;0;0;4;0;5;0
961;0;7;0;1;0;1;54;0;0;4;0;7;0
962;0;4;0;2;0;1;212;0;0;2;0;4;0
963;0;14;0;1;0;1;76;0;0;6;0;14;0
964;0;1;0;1;0;0;0;0;0;1;0;1;0
965;0;5;0;1;0;1;158;0;0;3;0;5;0
966;0;5;0;1;0;1;143;0;0;3;0;5;0
967;0;4;0;1;0;1;148;0;0;3;0;4;0
968;0;5;0;1;0;1;188;0;0;3;0;5;0
969;0;2;0;1;0;1;76;0;0;2;0;2;0
970;1;3;1;1;0;1;170;0;1;2;1;3;0
971;4;6;4;2;0;1;91;0;1;3;4;6;0
972;0;7;0;2;0;2;171;0;0;3;0;7;0
973;0;4;0;2;0;1;64;0;0;2;0;4;0
974;0;1;0;1;0;0;0;0;0;1;0;1;0
975;0;18;0;1;0;1;88;0;0;7;0;18;0
977;0;4;0;1;0;1;150;0;0;3;0;4;0
978;0;1;0;1;0;0;0;0;0;1;0;1;0
979;0;7;0;1;0;1;130;0;0;4;0;7;0
980;0;4;0;1;0;1;221;0;0;2;0;4;0
981;0;2;0;1;0;1;424;0;0;2;0;2;0
982;0;7;0;1;0;1;305;0;0;4;0;7;0
983;0;9;0;2;0;2;231;0;0;3;0;9;0
984;0;4;0;1;0;1;198;0;0;3;0;4;0
985;0;42;0;1;0;1;126;0;0;5;0;42;0
986;0;7;0;2;0;2;289;0;0;3;0;7;0
987;0;1;0;1;0;0;0;0;0;1;0;1;0
988;0;1;0;1;0;0;0;0;0;1;0;1;0
989;0;3;0;1;0;1;56;0;0;2;0;3;0
990;0;4;0;2;0;2;1181;0;0;2;0;4;0
991;0;5;0;1;0;1;370;0;0;4;0;5;0
992;0;7;0;1;0;1;171;0;0;5;0;7;0
993;11;12;11;3;0;3;562;0;1;4;11;12;0
994;0;4;0;1;0;1;377;0;0;3;0;4;0
995;0;7;0;2;0;2;445;0;0;4;0;7;0
996;0;6;0;1;0;1;250;0;0;3;0;6;0
997;0;10;0;2;0;2;114;0;0;4;0;10;0
998;0;5;0;2;0;1;179;0;0;3;0;5;0
999;0;8;0;1;0;1;105;0;0;4;0;8;0
1000;0;16;0;2;0;2;211;0;0;5;0;17;0
